   经度     纬度     角度    风速
     93.00    -31.00    122.13     31.30
     94.00    -31.00    128.80     33.49
     95.00    -31.00    173.14     14.33
     96.00    -31.00    140.29     15.25
     97.00    -31.00    204.72     29.35
     98.00    -31.00      0.00      0.00
     99.00    -31.00    315.90     79.34
    100.00    -31.00    172.16     23.70
    101.00    -31.00    103.22     16.66
    102.00    -31.00      0.00      0.00
    103.00    -31.00    187.94     28.12
    104.00    -31.00    140.76     29.91
    105.00    -31.00      0.00      0.00
    106.00    -31.00      0.00      0.00
    107.00    -31.00      0.00      0.00
    108.00    -31.00      0.00      0.00
    109.00    -31.00      0.00      0.00
    110.00    -31.00      0.00      0.00
    111.00    -31.00      0.00      0.00
    112.00    -31.00      0.00      0.00
    113.00    -31.00      0.00      0.00
    114.00    -31.00      0.00      0.00
    115.00    -31.00      0.00      0.00
    116.00    -31.00      0.00      0.00
    117.00    -31.00      0.00      0.00
    118.00    -31.00      0.00      0.00
    119.00    -31.00      0.00      0.00
    120.00    -31.00    127.86    132.38
    121.00    -31.00    291.00    102.40
    122.00    -31.00     68.84     59.58
    123.00    -31.00    103.89     18.85
    124.00    -31.00    104.61     56.20
    125.00    -31.00    118.44     68.87
    126.00    -31.00    130.48     78.69
     46.00    -30.00      0.00      0.00
     47.00    -30.00      0.00      0.00
     48.00    -30.00      0.00      0.00
     49.00    -30.00      0.00      0.00
     50.00    -30.00      0.00      0.00
     51.00    -30.00      0.00      0.00
     52.00    -30.00      0.00      0.00
     53.00    -30.00      0.00      0.00
     54.00    -30.00    184.83     31.16
     55.00    -30.00    301.50     31.96
     56.00    -30.00    163.56     22.08
     57.00    -30.00    269.32     57.80
     58.00    -30.00    182.73     16.07
     59.00    -30.00    173.33     13.41
     60.00    -30.00      6.35     60.05
     61.00    -30.00      0.00      0.00
     62.00    -30.00      0.00      0.00
     63.00    -30.00      0.00      0.00
     64.00    -30.00      0.00      0.00
     65.00    -30.00      0.00      0.00
     66.00    -30.00    250.50     51.42
     67.00    -30.00      0.00      0.00
     68.00    -30.00      0.00      0.00
     69.00    -30.00      0.00      0.00
     70.00    -30.00      0.00      0.00
     71.00    -30.00      0.00      0.00
     72.00    -30.00      0.00      0.00
     73.00    -30.00      0.00      0.00
     74.00    -30.00      0.00      0.00
     75.00    -30.00      0.00      0.00
     76.00    -30.00      0.00      0.00
     77.00    -30.00      0.00      0.00
     78.00    -30.00      0.00      0.00
     79.00    -30.00      0.00      0.00
     80.00    -30.00      0.00      0.00
     81.00    -30.00      0.00      0.00
     82.00    -30.00      0.00      0.00
     83.00    -30.00      0.00      0.00
     84.00    -30.00      0.00      0.00
     85.00    -30.00      0.00      0.00
     86.00    -30.00      0.00      0.00
     87.00    -30.00      0.00      0.00
     88.00    -30.00      0.00      0.00
     89.00    -30.00      0.00      0.00
     90.00    -30.00      0.00      0.00
     91.00    -30.00    192.17     71.30
     92.00    -30.00    313.43     66.75
     93.00    -30.00    288.35     67.03
     94.00    -30.00     25.68     67.91
     95.00    -30.00    132.70     18.38
     96.00    -30.00    132.27     25.29
     97.00    -30.00    207.39      7.90
     98.00    -30.00      0.00      0.00
     99.00    -30.00      0.00      0.00
    100.00    -30.00    121.11     64.82
    101.00    -30.00      0.00      0.00
    102.00    -30.00      0.00      0.00
    103.00    -30.00    241.86     51.81
    104.00    -30.00      0.00      0.00
    105.00    -30.00      0.00      0.00
    106.00    -30.00      0.00      0.00
    107.00    -30.00      0.00      0.00
    108.00    -30.00      0.00      0.00
    109.00    -30.00      0.00      0.00
    110.00    -30.00      0.00      0.00
    111.00    -30.00      0.00      0.00
    112.00    -30.00      0.00      0.00
    113.00    -30.00      0.00      0.00
    114.00    -30.00      0.00      0.00
    115.00    -30.00      0.00      0.00
    116.00    -30.00      0.00      0.00
    117.00    -30.00      0.00      0.00
    118.00    -30.00      0.00      0.00
    119.00    -30.00    114.65    116.92
    120.00    -30.00     79.03     35.45
    121.00    -30.00    116.39     30.84
    122.00    -30.00    123.36    172.09
    123.00    -30.00      0.00      0.00
    124.00    -30.00      0.00      0.00
    125.00    -30.00      0.00      0.00
    126.00    -30.00      0.00      0.00
     46.00    -29.00      0.00      0.00
     47.00    -29.00      0.00      0.00
     48.00    -29.00      0.00      0.00
     49.00    -29.00      0.00      0.00
     50.00    -29.00      0.00      0.00
     51.00    -29.00      0.00      0.00
     52.00    -29.00      0.00      0.00
     53.00    -29.00      0.00      0.00
     54.00    -29.00    130.90     21.34
     55.00    -29.00    165.05     77.10
     56.00    -29.00     86.62     78.59
     57.00    -29.00      5.51     39.02
     58.00    -29.00    109.01     39.20
     59.00    -29.00    131.48     22.09
     60.00    -29.00     16.76     30.45
     61.00    -29.00      0.00      0.00
     62.00    -29.00      0.00      0.00
     63.00    -29.00      0.00      0.00
     64.00    -29.00    347.91     20.61
     65.00    -29.00      0.00      0.00
     66.00    -29.00      0.00      0.00
     67.00    -29.00      0.00      0.00
     68.00    -29.00     40.19     14.19
     69.00    -29.00      0.00      0.00
     70.00    -29.00      0.00      0.00
     71.00    -29.00      0.00      0.00
     72.00    -29.00      0.00      0.00
     73.00    -29.00      0.00      0.00
     74.00    -29.00      0.00      0.00
     75.00    -29.00      0.00      0.00
     76.00    -29.00      0.00      0.00
     77.00    -29.00      0.00      0.00
     78.00    -29.00      0.00      0.00
     79.00    -29.00      0.00      0.00
     80.00    -29.00      0.00      0.00
     81.00    -29.00      0.00      0.00
     82.00    -29.00      0.00      0.00
     83.00    -29.00      0.00      0.00
     84.00    -29.00      0.00      0.00
     85.00    -29.00      0.00      0.00
     86.00    -29.00      0.00      0.00
     87.00    -29.00      0.00      0.00
     88.00    -29.00      0.00      0.00
     89.00    -29.00      0.00      0.00
     90.00    -29.00      0.00      0.00
     91.00    -29.00      0.00      0.00
     92.00    -29.00      0.00      0.00
     93.00    -29.00    152.24     34.89
     94.00    -29.00      0.00      0.00
     95.00    -29.00      0.00      0.00
     96.00    -29.00      0.00      0.00
     97.00    -29.00      0.00      0.00
     98.00    -29.00      0.00      0.00
     99.00    -29.00      0.00      0.00
    100.00    -29.00      0.00      0.00
    101.00    -29.00      0.00      0.00
    102.00    -29.00      0.00      0.00
    103.00    -29.00      0.00      0.00
    104.00    -29.00      0.00      0.00
    105.00    -29.00      0.00      0.00
    106.00    -29.00      0.00      0.00
    107.00    -29.00      0.00      0.00
    108.00    -29.00      0.00      0.00
    109.00    -29.00      0.00      0.00
    110.00    -29.00      0.00      0.00
    111.00    -29.00      0.00      0.00
    112.00    -29.00      0.00      0.00
    113.00    -29.00      0.00      0.00
    114.00    -29.00      0.00      0.00
    115.00    -29.00      0.00      0.00
    116.00    -29.00      0.00      0.00
    117.00    -29.00      0.00      0.00
    118.00    -29.00      0.00      0.00
    119.00    -29.00    189.05     75.20
    120.00    -29.00    115.51     28.21
    121.00    -29.00    146.72     38.94
    122.00    -29.00      0.00      0.00
    123.00    -29.00      0.00      0.00
    124.00    -29.00      0.00      0.00
    125.00    -29.00      0.00      0.00
    126.00    -29.00      0.00      0.00
     46.00    -28.00      0.00      0.00
     47.00    -28.00      0.00      0.00
     48.00    -28.00      0.00      0.00
     49.00    -28.00      0.00      0.00
     50.00    -28.00      0.00      0.00
     51.00    -28.00      0.00      0.00
     52.00    -28.00      0.00      0.00
     53.00    -28.00      0.00      0.00
     54.00    -28.00      0.00      0.00
     55.00    -28.00    328.43     22.55
     56.00    -28.00    155.14     27.82
     57.00    -28.00    134.75     26.79
     58.00    -28.00    164.51     21.16
     59.00    -28.00     55.60     68.65
     60.00    -28.00    191.76     16.30
     61.00    -28.00      0.00      0.00
     62.00    -28.00      0.00      0.00
     63.00    -28.00      0.00      0.00
     64.00    -28.00      0.00      0.00
     65.00    -28.00      0.00      0.00
     66.00    -28.00      0.00      0.00
     67.00    -28.00      0.00      0.00
     68.00    -28.00     75.84     16.81
     69.00    -28.00      0.00      0.00
     70.00    -28.00      0.00      0.00
     71.00    -28.00      0.00      0.00
     72.00    -28.00      0.00      0.00
     73.00    -28.00      0.00      0.00
     74.00    -28.00    352.08     32.58
     75.00    -28.00    138.34     14.07
     76.00    -28.00      0.00      0.00
     77.00    -28.00      0.00      0.00
     78.00    -28.00      0.00      0.00
     79.00    -28.00      0.00      0.00
     80.00    -28.00      0.00      0.00
     81.00    -28.00      0.00      0.00
     82.00    -28.00      0.00      0.00
     83.00    -28.00      0.00      0.00
     84.00    -28.00      0.00      0.00
     85.00    -28.00      0.00      0.00
     86.00    -28.00      0.00      0.00
     87.00    -28.00      0.00      0.00
     88.00    -28.00      0.00      0.00
     89.00    -28.00      0.00      0.00
     90.00    -28.00      0.00      0.00
     91.00    -28.00      0.00      0.00
     92.00    -28.00      0.00      0.00
     93.00    -28.00    118.16     28.99
     94.00    -28.00    142.20     13.53
     95.00    -28.00      0.00      0.00
     96.00    -28.00      0.00      0.00
     97.00    -28.00      0.00      0.00
     98.00    -28.00      0.00      0.00
     99.00    -28.00      0.00      0.00
    100.00    -28.00      0.00      0.00
    101.00    -28.00      0.00      0.00
    102.00    -28.00    165.47     23.40
    103.00    -28.00      0.00      0.00
    104.00    -28.00      0.00      0.00
    105.00    -28.00      0.00      0.00
    106.00    -28.00      0.00      0.00
    107.00    -28.00      0.00      0.00
    108.00    -28.00      0.00      0.00
    109.00    -28.00      0.00      0.00
    110.00    -28.00      0.00      0.00
    111.00    -28.00      0.00      0.00
    112.00    -28.00      0.00      0.00
    113.00    -28.00      0.00      0.00
    114.00    -28.00      0.00      0.00
    115.00    -28.00      0.00      0.00
    116.00    -28.00      0.00      0.00
    117.00    -28.00      0.00      0.00
    118.00    -28.00     46.79     41.67
    119.00    -28.00     37.51     45.68
    120.00    -28.00     99.65     25.46
    121.00    -28.00      0.00      0.00
    122.00    -28.00      0.00      0.00
    123.00    -28.00      0.00      0.00
    124.00    -28.00      0.00      0.00
    125.00    -28.00      0.00      0.00
    126.00    -28.00      0.00      0.00
     46.00    -27.00      0.00      0.00
     47.00    -27.00      0.00      0.00
     48.00    -27.00      0.00      0.00
     49.00    -27.00      0.00      0.00
     50.00    -27.00      0.00      0.00
     51.00    -27.00      0.00      0.00
     52.00    -27.00      0.00      0.00
     53.00    -27.00      0.00      0.00
     54.00    -27.00      0.00      0.00
     55.00    -27.00    190.84     43.22
     56.00    -27.00    189.38     29.79
     57.00    -27.00      0.00      0.00
     58.00    -27.00     54.40    114.66
     59.00    -27.00    190.91     25.88
     60.00    -27.00      0.00      0.00
     61.00    -27.00      0.00      0.00
     62.00    -27.00      0.00      0.00
     63.00    -27.00      0.00      0.00
     64.00    -27.00      0.00      0.00
     65.00    -27.00      0.00      0.00
     66.00    -27.00      0.00      0.00
     67.00    -27.00      0.00      0.00
     68.00    -27.00      0.00      0.00
     69.00    -27.00      0.00      0.00
     70.00    -27.00      0.00      0.00
     71.00    -27.00      0.00      0.00
     72.00    -27.00      0.00      0.00
     73.00    -27.00      0.00      0.00
     74.00    -27.00      0.00      0.00
     75.00    -27.00      0.00      0.00
     76.00    -27.00      0.00      0.00
     77.00    -27.00      0.00      0.00
     78.00    -27.00      0.00      0.00
     79.00    -27.00    252.71     65.11
     80.00    -27.00      0.00      0.00
     81.00    -27.00      0.00      0.00
     82.00    -27.00      0.00      0.00
     83.00    -27.00      0.00      0.00
     84.00    -27.00      0.00      0.00
     85.00    -27.00      0.00      0.00
     86.00    -27.00      0.00      0.00
     87.00    -27.00      0.00      0.00
     88.00    -27.00      0.00      0.00
     89.00    -27.00      0.00      0.00
