     经度     纬度      角度        风速
     93.00    -31.00    240.36      3.88
     94.00    -31.00    208.16      3.01
     95.00    -31.00    188.15     10.71
     96.00    -31.00    287.06     72.37
     97.00    -31.00    299.75     33.08
     98.00    -31.00      0.00      0.00
     99.00    -31.00      0.00      0.00
    100.00    -31.00    173.38      5.55
    101.00    -31.00    209.55      3.78
    102.00    -31.00      0.00      0.00
    103.00    -31.00    216.61      7.86
    104.00    -31.00    315.77     39.48
    105.00    -31.00      0.00      0.00
    106.00    -31.00      0.00      0.00
    107.00    -31.00      0.00      0.00
    108.00    -31.00      0.00      0.00
    109.00    -31.00      0.00      0.00
    110.00    -31.00      0.00      0.00
    111.00    -31.00      0.00      0.00
    112.00    -31.00      0.00      0.00
    113.00    -31.00      0.00      0.00
    114.00    -31.00      0.00      0.00
    115.00    -31.00      0.00      0.00
    116.00    -31.00      0.00      0.00
    117.00    -31.00      0.00      0.00
    118.00    -31.00      0.00      0.00
    119.00    -31.00      0.00      0.00
    120.00    -31.00    128.20     39.64
    121.00    -31.00    196.05     41.23
    122.00    -31.00      2.66     78.56
    123.00    -31.00    105.74     33.57
    124.00    -31.00    112.93     31.63
    125.00    -31.00    110.39     35.97
    126.00    -31.00    113.73     40.72
     46.00    -30.00      0.00      0.00
     47.00    -30.00      0.00      0.00
     48.00    -30.00      0.00      0.00
     49.00    -30.00      0.00      0.00
     50.00    -30.00      0.00      0.00
     51.00    -30.00      0.00      0.00
     52.00    -30.00      0.00      0.00
     53.00    -30.00      0.00      0.00
     54.00    -30.00    204.01     30.70
     55.00    -30.00    201.59     26.80
     56.00    -30.00    200.60     23.45
     57.00    -30.00    201.18     24.39
     58.00    -30.00    195.35     20.58
     59.00    -30.00    201.44     14.67
     60.00    -30.00    198.97     11.68
     61.00    -30.00      0.00      0.00
     62.00    -30.00      0.00      0.00
     63.00    -30.00      0.00      0.00
     64.00    -30.00      0.00      0.00
     65.00    -30.00      0.00      0.00
     66.00    -30.00     64.31     14.96
     67.00    -30.00      0.00      0.00
     68.00    -30.00      0.00      0.00
     69.00    -30.00      0.00      0.00
     70.00    -30.00      0.00      0.00
     71.00    -30.00      0.00      0.00
     72.00    -30.00      0.00      0.00
     73.00    -30.00      0.00      0.00
     74.00    -30.00      0.00      0.00
     75.00    -30.00      0.00      0.00
     76.00    -30.00      0.00      0.00
     77.00    -30.00      0.00      0.00
     78.00    -30.00      0.00      0.00
     79.00    -30.00      0.00      0.00
     80.00    -30.00      0.00      0.00
     81.00    -30.00      0.00      0.00
     82.00    -30.00      0.00      0.00
     83.00    -30.00      0.00      0.00
     84.00    -30.00      0.00      0.00
     85.00    -30.00      0.00      0.00
     86.00    -30.00      0.00      0.00
     87.00    -30.00      0.00      0.00
     88.00    -30.00      0.00      0.00
     89.00    -30.00      0.00      0.00
     90.00    -30.00      0.00      0.00
     91.00    -30.00    119.08      5.52
     92.00    -30.00    221.84      4.17
     93.00    -30.00    284.29     71.35
     94.00    -30.00    193.05     11.71
     95.00    -30.00    188.70      8.80
     96.00    -30.00    176.33     13.17
     97.00    -30.00    207.39      7.90
     98.00    -30.00      0.00      0.00
     99.00    -30.00      0.00      0.00
    100.00    -30.00    121.72     42.26
    101.00    -30.00      0.00      0.00
    102.00    -30.00      0.00      0.00
    103.00    -30.00    180.29      7.97
    104.00    -30.00      0.00      0.00
    105.00    -30.00      0.00      0.00
    106.00    -30.00      0.00      0.00
    107.00    -30.00      0.00      0.00
    108.00    -30.00      0.00      0.00
    109.00    -30.00      0.00      0.00
    110.00    -30.00      0.00      0.00
    111.00    -30.00      0.00      0.00
    112.00    -30.00      0.00      0.00
    113.00    -30.00      0.00      0.00
    114.00    -30.00      0.00      0.00
    115.00    -30.00      0.00      0.00
    116.00    -30.00      0.00      0.00
    117.00    -30.00      0.00      0.00
    118.00    -30.00      0.00      0.00
    119.00    -30.00    131.13     32.88
    120.00    -30.00    124.38     31.17
    121.00    -30.00    295.04    108.04
    122.00    -30.00    134.10    141.22
    123.00    -30.00      0.00      0.00
    124.00    -30.00      0.00      0.00
    125.00    -30.00      0.00      0.00
    126.00    -30.00      0.00      0.00
     46.00    -29.00      0.00      0.00
     47.00    -29.00      0.00      0.00
     48.00    -29.00      0.00      0.00
     49.00    -29.00      0.00      0.00
     50.00    -29.00      0.00      0.00
     51.00    -29.00      0.00      0.00
     52.00    -29.00      0.00      0.00
     53.00    -29.00      0.00      0.00
     54.00    -29.00    151.05     71.36
     55.00    -29.00    200.04     24.42
     56.00    -29.00     97.33     74.36
     57.00    -29.00    192.71     17.65
     58.00    -29.00    100.49     32.86
     59.00    -29.00    182.53     15.42
     60.00    -29.00    192.92      9.77
     61.00    -29.00      0.00      0.00
     62.00    -29.00      0.00      0.00
     63.00    -29.00      0.00      0.00
     64.00    -29.00    133.78      0.65
     65.00    -29.00      0.00      0.00
     66.00    -29.00      0.00      0.00
     67.00    -29.00      0.00      0.00
     68.00    -29.00     73.83     14.62
     69.00    -29.00      0.00      0.00
     70.00    -29.00      0.00      0.00
     71.00    -29.00      0.00      0.00
     72.00    -29.00      0.00      0.00
     73.00    -29.00      0.00      0.00
     74.00    -29.00      0.00      0.00
     75.00    -29.00      0.00      0.00
     76.00    -29.00      0.00      0.00
     77.00    -29.00      0.00      0.00
     78.00    -29.00      0.00      0.00
     79.00    -29.00      0.00      0.00
     80.00    -29.00      0.00      0.00
     81.00    -29.00      0.00      0.00
     82.00    -29.00      0.00      0.00
     83.00    -29.00      0.00      0.00
     84.00    -29.00      0.00      0.00
     85.00    -29.00      0.00      0.00
     86.00    -29.00      0.00      0.00
     87.00    -29.00      0.00      0.00
     88.00    -29.00      0.00      0.00
     89.00    -29.00      0.00      0.00
     90.00    -29.00      0.00      0.00
     91.00    -29.00      0.00      0.00
     92.00    -29.00      0.00      0.00
     93.00    -29.00    193.60     10.12
     94.00    -29.00      0.00      0.00
     95.00    -29.00      0.00      0.00
     96.00    -29.00      0.00      0.00
     97.00    -29.00      0.00      0.00
     98.00    -29.00      0.00      0.00
     99.00    -29.00      0.00      0.00
    100.00    -29.00      0.00      0.00
    101.00    -29.00      0.00      0.00
    102.00    -29.00      0.00      0.00
    103.00    -29.00      0.00      0.00
    104.00    -29.00      0.00      0.00
    105.00    -29.00      0.00      0.00
    106.00    -29.00      0.00      0.00
    107.00    -29.00      0.00      0.00
    108.00    -29.00      0.00      0.00
    109.00    -29.00      0.00      0.00
    110.00    -29.00      0.00      0.00
    111.00    -29.00      0.00      0.00
    112.00    -29.00      0.00      0.00
    113.00    -29.00      0.00      0.00
    114.00    -29.00      0.00      0.00
    115.00    -29.00      0.00      0.00
    116.00    -29.00      0.00      0.00
    117.00    -29.00      0.00      0.00
    118.00    -29.00      0.00      0.00
    119.00    -29.00    130.84     29.94
    120.00    -29.00    115.51     28.21
    121.00    -29.00    109.25     24.21
    122.00    -29.00      0.00      0.00
    123.00    -29.00      0.00      0.00
    124.00    -29.00      0.00      0.00
    125.00    -29.00      0.00      0.00
    126.00    -29.00      0.00      0.00
     46.00    -28.00      0.00      0.00
     47.00    -28.00      0.00      0.00
     48.00    -28.00      0.00      0.00
     49.00    -28.00      0.00      0.00
     50.00    -28.00      0.00      0.00
     51.00    -28.00      0.00      0.00
     52.00    -28.00      0.00      0.00
     53.00    -28.00      0.00      0.00
     54.00    -28.00      0.00      0.00
     55.00    -28.00    337.26     21.03
     56.00    -28.00    201.09     24.41
     57.00    -28.00    183.94     16.36
     58.00    -28.00    180.91     17.21
     59.00    -28.00    190.09     15.09
     60.00    -28.00    175.13     12.37
     61.00    -28.00      0.00      0.00
     62.00    -28.00      0.00      0.00
     63.00    -28.00      0.00      0.00
     64.00    -28.00      0.00      0.00
     65.00    -28.00      0.00      0.00
     66.00    -28.00      0.00      0.00
     67.00    -28.00      0.00      0.00
     68.00    -28.00     75.84     16.81
     69.00    -28.00      0.00      0.00
     70.00    -28.00      0.00      0.00
     71.00    -28.00      0.00      0.00
     72.00    -28.00      0.00      0.00
     73.00    -28.00      0.00      0.00
     74.00    -28.00    328.88     37.30
     75.00    -28.00     90.37     19.29
     76.00    -28.00      0.00      0.00
     77.00    -28.00      0.00      0.00
     78.00    -28.00      0.00      0.00
     79.00    -28.00      0.00      0.00
     80.00    -28.00      0.00      0.00
     81.00    -28.00      0.00      0.00
     82.00    -28.00      0.00      0.00
     83.00    -28.00      0.00      0.00
     84.00    -28.00      0.00      0.00
     85.00    -28.00      0.00      0.00
     86.00    -28.00      0.00      0.00
     87.00    -28.00      0.00      0.00
     88.00    -28.00      0.00      0.00
     89.00    -28.00      0.00      0.00
     90.00    -28.00      0.00      0.00
     91.00    -28.00      0.00      0.00
     92.00    -28.00      0.00      0.00
     93.00    -28.00    121.02     26.47
     94.00    -28.00    192.76      3.86
     95.00    -28.00      0.00      0.00
     96.00    -28.00      0.00      0.00
     97.00    -28.00      0.00      0.00
     98.00    -28.00      0.00      0.00
     99.00    -28.00      0.00      0.00
    100.00    -28.00      0.00      0.00
    101.00    -28.00      0.00      0.00
    102.00    -28.00    133.82     28.37
    103.00    -28.00      0.00      0.00
    104.00    -28.00      0.00      0.00
    105.00    -28.00      0.00      0.00
    106.00    -28.00      0.00      0.00
    107.00    -28.00      0.00      0.00
    108.00    -28.00      0.00      0.00
    109.00    -28.00      0.00      0.00
    110.00    -28.00      0.00      0.00
    111.00    -28.00      0.00      0.00
    112.00    -28.00      0.00      0.00
    113.00    -28.00      0.00      0.00
    114.00    -28.00      0.00      0.00
    115.00    -28.00      0.00      0.00
    116.00    -28.00      0.00      0.00
    117.00    -28.00      0.00      0.00
    118.00    -28.00    279.27     22.81
    119.00    -28.00     28.99     41.88
    120.00    -28.00      0.00      0.00
    121.00    -28.00      0.00      0.00
    122.00    -28.00      0.00      0.00
    123.00    -28.00      0.00      0.00
    124.00    -28.00      0.00      0.00
    125.00    -28.00      0.00      0.00
    126.00    -28.00      0.00      0.00
     46.00    -27.00      0.00      0.00
     47.00    -27.00      0.00      0.00
     48.00    -27.00      0.00      0.00
     49.00    -27.00      0.00      0.00
     50.00    -27.00      0.00      0.00
     51.00    -27.00      0.00      0.00
     52.00    -27.00      0.00      0.00
     53.00    -27.00      0.00      0.00
     54.00    -27.00      0.00      0.00
     55.00    -27.00    200.43     30.81
     56.00    -27.00    195.37     23.46
     57.00    -27.00      0.00      0.00
     58.00    -27.00    188.09     17.64
     59.00    -27.00    187.44     15.20
     60.00    -27.00      0.00      0.00
     61.00    -27.00      0.00      0.00
     62.00    -27.00      0.00      0.00
     63.00    -27.00      0.00      0.00
     64.00    -27.00      0.00      0.00
     65.00    -27.00      0.00      0.00
     66.00    -27.00      0.00      0.00
     67.00    -27.00      0.00      0.00
     68.00    -27.00      0.00      0.00
     69.00    -27.00      0.00      0.00
     70.00    -27.00      0.00      0.00
     71.00    -27.00      0.00      0.00
     72.00    -27.00      0.00      0.00
     73.00    -27.00      0.00      0.00
     74.00    -27.00      0.00      0.00
     75.00    -27.00      0.00      0.00
     76.00    -27.00      0.00      0.00
     77.00    -27.00      0.00      0.00
     78.00    -27.00      0.00      0.00
     79.00    -27.00    215.63      5.98
     80.00    -27.00      0.00      0.00
     81.00    -27.00      0.00      0.00
     82.00    -27.00      0.00      0.00
     83.00    -27.00      0.00      0.00
     84.00    -27.00      0.00      0.00
     85.00    -27.00      0.00      0.00
     86.00    -27.00      0.00      0.00
     87.00    -27.00      0.00      0.00
     88.00    -27.00      0.00      0.00
     89.00    -27.00      0.00      0.00
