     经度     纬度      角度       风速
     93.00    -31.00    194.01      2.02
     94.00    -31.00    127.13     28.73
     95.00    -31.00    172.56     10.74
     96.00    -31.00    176.66      4.42
     97.00    -31.00    297.47     35.66
     98.00    -31.00      0.00      0.00
     99.00    -31.00    100.63     73.80
    100.00    -31.00    173.38      5.55
    101.00    -31.00    209.55      3.78
    102.00    -31.00      0.00      0.00
    103.00    -31.00    216.61      7.86
    104.00    -31.00    155.03     21.20
    105.00    -31.00      0.00      0.00
    106.00    -31.00      0.00      0.00
    107.00    -31.00      0.00      0.00
    108.00    -31.00      0.00      0.00
    109.00    -31.00      0.00      0.00
    110.00    -31.00      0.00      0.00
    111.00    -31.00      0.00      0.00
    112.00    -31.00      0.00      0.00
    113.00    -31.00      0.00      0.00
    114.00    -31.00      0.00      0.00
    115.00    -31.00      0.00      0.00
    116.00    -31.00      0.00      0.00
    117.00    -31.00      0.00      0.00
    118.00    -31.00      0.00      0.00
    119.00    -31.00      0.00      0.00
    120.00    -31.00    128.20     39.64
    121.00    -31.00    204.41     35.30
    122.00    -31.00    162.62     97.85
    123.00    -31.00     99.95     31.04
    124.00    -31.00    105.71     32.74
    125.00    -31.00    110.39     35.97
    126.00    -31.00    207.17     50.64
     46.00    -30.00      0.00      0.00
     47.00    -30.00      0.00      0.00
     48.00    -30.00      0.00      0.00
     49.00    -30.00      0.00      0.00
     50.00    -30.00      0.00      0.00
     51.00    -30.00      0.00      0.00
     52.00    -30.00      0.00      0.00
     53.00    -30.00      0.00      0.00
     54.00    -30.00    204.45     26.79
     55.00    -30.00    201.82     22.92
     56.00    -30.00    200.60     23.45
     57.00    -30.00    202.31     16.75
     58.00    -30.00    194.77     16.79
     59.00    -30.00    201.44     14.67
     60.00    -30.00    218.94      9.79
     61.00    -30.00      0.00      0.00
     62.00    -30.00      0.00      0.00
     63.00    -30.00      0.00      0.00
     64.00    -30.00      0.00      0.00
     65.00    -30.00      0.00      0.00
     66.00    -30.00     58.28     12.13
     67.00    -30.00      0.00      0.00
     68.00    -30.00      0.00      0.00
     69.00    -30.00      0.00      0.00
     70.00    -30.00      0.00      0.00
     71.00    -30.00      0.00      0.00
     72.00    -30.00      0.00      0.00
     73.00    -30.00      0.00      0.00
     74.00    -30.00      0.00      0.00
     75.00    -30.00      0.00      0.00
     76.00    -30.00      0.00      0.00
     77.00    -30.00      0.00      0.00
     78.00    -30.00      0.00      0.00
     79.00    -30.00      0.00      0.00
     80.00    -30.00      0.00      0.00
     81.00    -30.00      0.00      0.00
     82.00    -30.00      0.00      0.00
     83.00    -30.00      0.00      0.00
     84.00    -30.00      0.00      0.00
     85.00    -30.00      0.00      0.00
     86.00    -30.00      0.00      0.00
     87.00    -30.00      0.00      0.00
     88.00    -30.00      0.00      0.00
     89.00    -30.00      0.00      0.00
     90.00    -30.00      0.00      0.00
     91.00    -30.00    119.08      5.52
     92.00    -30.00    221.84      4.17
     93.00    -30.00    286.91     72.50
     94.00    -30.00    200.26      8.41
     95.00    -30.00    188.70      8.80
     96.00    -30.00    194.18      9.87
     97.00    -30.00    185.67      7.10
     98.00    -30.00      0.00      0.00
     99.00    -30.00      0.00      0.00
    100.00    -30.00    117.78     40.06
    101.00    -30.00      0.00      0.00
    102.00    -30.00      0.00      0.00
    103.00    -30.00    180.29      7.97
    104.00    -30.00      0.00      0.00
    105.00    -30.00      0.00      0.00
    106.00    -30.00      0.00      0.00
    107.00    -30.00      0.00      0.00
    108.00    -30.00      0.00      0.00
    109.00    -30.00      0.00      0.00
    110.00    -30.00      0.00      0.00
    111.00    -30.00      0.00      0.00
    112.00    -30.00      0.00      0.00
    113.00    -30.00      0.00      0.00
    114.00    -30.00      0.00      0.00
    115.00    -30.00      0.00      0.00
    116.00    -30.00      0.00      0.00
    117.00    -30.00      0.00      0.00
    118.00    -30.00      0.00      0.00
    119.00    -30.00    123.85     32.68
    120.00    -30.00     68.38     20.88
    121.00    -30.00    158.76     36.78
    122.00    -30.00    128.06    143.19
    123.00    -30.00      0.00      0.00
    124.00    -30.00      0.00      0.00
    125.00    -30.00      0.00      0.00
    126.00    -30.00      0.00      0.00
     46.00    -29.00      0.00      0.00
     47.00    -29.00      0.00      0.00
     48.00    -29.00      0.00      0.00
     49.00    -29.00      0.00      0.00
     50.00    -29.00      0.00      0.00
     51.00    -29.00      0.00      0.00
     52.00    -29.00      0.00      0.00
     53.00    -29.00      0.00      0.00
     54.00    -29.00    137.64     64.75
     55.00    -29.00    208.85     22.33
     56.00    -29.00     91.82     76.15
     57.00    -29.00    191.24     13.92
     58.00    -29.00     94.95     30.05
     59.00    -29.00    178.15     11.87
     60.00    -29.00    210.02     11.18
     61.00    -29.00      0.00      0.00
     62.00    -29.00      0.00      0.00
     63.00    -29.00      0.00      0.00
     64.00    -29.00     22.99      3.31
     65.00    -29.00      0.00      0.00
     66.00    -29.00      0.00      0.00
     67.00    -29.00      0.00      0.00
     68.00    -29.00     62.81     16.52
     69.00    -29.00      0.00      0.00
     70.00    -29.00      0.00      0.00
     71.00    -29.00      0.00      0.00
     72.00    -29.00      0.00      0.00
     73.00    -29.00      0.00      0.00
     74.00    -29.00      0.00      0.00
     75.00    -29.00      0.00      0.00
     76.00    -29.00      0.00      0.00
     77.00    -29.00      0.00      0.00
     78.00    -29.00      0.00      0.00
     79.00    -29.00      0.00      0.00
     80.00    -29.00      0.00      0.00
     81.00    -29.00      0.00      0.00
     82.00    -29.00      0.00      0.00
     83.00    -29.00      0.00      0.00
     84.00    -29.00      0.00      0.00
     85.00    -29.00      0.00      0.00
     86.00    -29.00      0.00      0.00
     87.00    -29.00      0.00      0.00
     88.00    -29.00      0.00      0.00
     89.00    -29.00      0.00      0.00
     90.00    -29.00      0.00      0.00
     91.00    -29.00      0.00      0.00
     92.00    -29.00      0.00      0.00
     93.00    -29.00    271.96     20.31
     94.00    -29.00      0.00      0.00
     95.00    -29.00      0.00      0.00
     96.00    -29.00      0.00      0.00
     97.00    -29.00      0.00      0.00
     98.00    -29.00      0.00      0.00
     99.00    -29.00      0.00      0.00
    100.00    -29.00      0.00      0.00
    101.00    -29.00      0.00      0.00
    102.00    -29.00      0.00      0.00
    103.00    -29.00      0.00      0.00
    104.00    -29.00      0.00      0.00
    105.00    -29.00      0.00      0.00
    106.00    -29.00      0.00      0.00
    107.00    -29.00      0.00      0.00
    108.00    -29.00      0.00      0.00
    109.00    -29.00      0.00      0.00
    110.00    -29.00      0.00      0.00
    111.00    -29.00      0.00      0.00
    112.00    -29.00      0.00      0.00
    113.00    -29.00      0.00      0.00
    114.00    -29.00      0.00      0.00
    115.00    -29.00      0.00      0.00
    116.00    -29.00      0.00      0.00
    117.00    -29.00      0.00      0.00
    118.00    -29.00      0.00      0.00
    119.00    -29.00    122.87     29.86
    120.00    -29.00    109.57     25.54
    121.00    -29.00    103.34     17.99
    122.00    -29.00      0.00      0.00
    123.00    -29.00      0.00      0.00
    124.00    -29.00      0.00      0.00
    125.00    -29.00      0.00      0.00
    126.00    -29.00      0.00      0.00
     46.00    -28.00      0.00      0.00
     47.00    -28.00      0.00      0.00
     48.00    -28.00      0.00      0.00
     49.00    -28.00      0.00      0.00
     50.00    -28.00      0.00      0.00
     51.00    -28.00      0.00      0.00
     52.00    -28.00      0.00      0.00
     53.00    -28.00      0.00      0.00
     54.00    -28.00      0.00      0.00
     55.00    -28.00    199.90     19.61
     56.00    -28.00    201.09     24.41
     57.00    -28.00    180.05     12.82
     58.00    -28.00    176.70     13.73
     59.00    -28.00    188.15     11.48
     60.00    -28.00    190.67     12.69
     61.00    -28.00      0.00      0.00
     62.00    -28.00      0.00      0.00
     63.00    -28.00      0.00      0.00
     64.00    -28.00      0.00      0.00
     65.00    -28.00      0.00      0.00
     66.00    -28.00      0.00      0.00
     67.00    -28.00      0.00      0.00
     68.00    -28.00     66.00     18.53
     69.00    -28.00      0.00      0.00
     70.00    -28.00      0.00      0.00
     71.00    -28.00      0.00      0.00
     72.00    -28.00      0.00      0.00
     73.00    -28.00      0.00      0.00
     74.00    -28.00    328.88     37.30
     75.00    -28.00     73.89     11.31
     76.00    -28.00      0.00      0.00
     77.00    -28.00      0.00      0.00
     78.00    -28.00      0.00      0.00
     79.00    -28.00      0.00      0.00
     80.00    -28.00      0.00      0.00
     81.00    -28.00      0.00      0.00
     82.00    -28.00      0.00      0.00
     83.00    -28.00      0.00      0.00
     84.00    -28.00      0.00      0.00
     85.00    -28.00      0.00      0.00
     86.00    -28.00      0.00      0.00
     87.00    -28.00      0.00      0.00
     88.00    -28.00      0.00      0.00
     89.00    -28.00      0.00      0.00
     90.00    -28.00      0.00      0.00
     91.00    -28.00      0.00      0.00
     92.00    -28.00      0.00      0.00
     93.00    -28.00    114.48     24.68
     94.00    -28.00    151.86      4.31
     95.00    -28.00      0.00      0.00
     96.00    -28.00      0.00      0.00
     97.00    -28.00      0.00      0.00
     98.00    -28.00      0.00      0.00
     99.00    -28.00      0.00      0.00
    100.00    -28.00      0.00      0.00
    101.00    -28.00      0.00      0.00
    102.00    -28.00    177.67      5.40
    103.00    -28.00      0.00      0.00
    104.00    -28.00      0.00      0.00
    105.00    -28.00      0.00      0.00
    106.00    -28.00      0.00      0.00
    107.00    -28.00      0.00      0.00
    108.00    -28.00      0.00      0.00
    109.00    -28.00      0.00      0.00
    110.00    -28.00      0.00      0.00
    111.00    -28.00      0.00      0.00
    112.00    -28.00      0.00      0.00
    113.00    -28.00      0.00      0.00
    114.00    -28.00      0.00      0.00
    115.00    -28.00      0.00      0.00
    116.00    -28.00      0.00      0.00
    117.00    -28.00      0.00      0.00
    118.00    -28.00    279.27     22.81
    119.00    -28.00     28.99     41.88
    120.00    -28.00    109.26     10.39
    121.00    -28.00      0.00      0.00
    122.00    -28.00      0.00      0.00
    123.00    -28.00      0.00      0.00
    124.00    -28.00      0.00      0.00
    125.00    -28.00      0.00      0.00
    126.00    -28.00      0.00      0.00
     46.00    -27.00      0.00      0.00
     47.00    -27.00      0.00      0.00
     48.00    -27.00      0.00      0.00
     49.00    -27.00      0.00      0.00
     50.00    -27.00      0.00      0.00
     51.00    -27.00      0.00      0.00
     52.00    -27.00      0.00      0.00
     53.00    -27.00      0.00      0.00
     54.00    -27.00      0.00      0.00
     55.00    -27.00    200.66     27.14
     56.00    -27.00    171.12     91.53
     57.00    -27.00      0.00      0.00
     58.00    -27.00    198.74     18.61
     59.00    -27.00    199.58     16.16
     60.00    -27.00      0.00      0.00
     61.00    -27.00      0.00      0.00
     62.00    -27.00      0.00      0.00
     63.00    -27.00      0.00      0.00
     64.00    -27.00      0.00      0.00
     65.00    -27.00      0.00      0.00
     66.00    -27.00      0.00      0.00
     67.00    -27.00      0.00      0.00
     68.00    -27.00      0.00      0.00
     69.00    -27.00      0.00      0.00
     70.00    -27.00      0.00      0.00
     71.00    -27.00      0.00      0.00
     72.00    -27.00      0.00      0.00
     73.00    -27.00      0.00      0.00
     74.00    -27.00      0.00      0.00
     75.00    -27.00      0.00      0.00
     76.00    -27.00      0.00      0.00
     77.00    -27.00      0.00      0.00
     78.00    -27.00      0.00      0.00
     79.00    -27.00    245.20      3.58
     80.00    -27.00      0.00      0.00
     81.00    -27.00      0.00      0.00
     82.00    -27.00      0.00      0.00
     83.00    -27.00      0.00      0.00
     84.00    -27.00      0.00      0.00
     85.00    -27.00      0.00      0.00
     86.00    -27.00      0.00      0.00
     87.00    -27.00      0.00      0.00
     88.00    -27.00      0.00      0.00
     89.00    -27.00      0.00      0.00
