,Index_Num,starttime,resolution,speed,volume,occupancy
430,1235,2014-02-03T05:45:00,0:05:00,55.87,75.0,9.83
431,1237,2014-02-03T05:50:00,0:05:00,52.09,78.0,9.33
432,1240,2014-02-03T05:55:00,0:05:00,53.54,76.0,8.92
433,1242,2014-02-03T06:00:00,0:05:00,53.71,68.0,6.07
434,1244,2014-02-03T06:05:00,0:05:00,37.48,88.0,16.25
435,1245,2014-02-03T06:10:00,0:05:00,49.58,86.0,8.93
436,1247,2014-02-03T06:15:00,0:05:00,51.46,79.0,10.67
437,1250,2014-02-03T06:20:00,0:05:00,52.35,95.0,9.27
438,1251,2014-02-03T06:25:00,0:05:00,49.53,83.0,10.83
439,1253,2014-02-03T06:30:00,0:05:00,53.23,120.0,12.73
440,1256,2014-02-03T06:35:00,0:05:00,49.89,54.0,6.25
441,1257,2014-02-03T06:40:00,0:05:00,51.7,106.0,10.2
442,1260,2014-02-03T06:45:00,0:05:00,51.51,82.0,10.75
443,1261,2014-02-03T06:50:00,0:05:00,52.13,99.0,9.93
444,1263,2014-02-03T06:55:00,0:05:00,54.28,64.0,7.42
445,1265,2014-02-03T07:00:00,0:05:00,53.15,81.0,7.53
446,1268,2014-02-03T07:05:00,0:05:00,52.52,50.0,6.92
447,1269,2014-02-03T07:10:00,0:05:00,53.48,95.0,9.07
448,1272,2014-02-03T07:15:00,0:05:00,55.16,37.0,8.83
449,1273,2014-02-03T07:20:00,0:05:00,53.02,94.0,9.07
450,1275,2014-02-03T07:25:00,0:05:00,53.77,79.0,9.33
451,1278,2014-02-03T07:30:00,0:05:00,57.11,91.0,8.07
452,1280,2014-02-03T07:35:00,0:05:00,56.02,49.0,5.83
453,1281,2014-02-03T07:40:00,0:05:00,56.41,81.0,7.87
454,1284,2014-02-03T07:45:00,0:05:00,55.82,68.0,8.0
455,1286,2014-02-03T07:50:00,0:05:00,58.41,93.0,8.67
456,1288,2014-02-03T07:55:00,0:05:00,58.57,68.0,7.42
457,1290,2014-02-03T08:00:00,0:05:00,58.93,86.0,7.33
458,1292,2014-02-03T08:05:00,0:05:00,59.35,66.0,6.67
459,1294,2014-02-03T08:10:00,0:05:00,56.92,107.0,10.07
460,1296,2014-02-03T08:15:00,0:05:00,60.76,66.0,7.33
461,1297,2014-02-03T08:20:00,0:05:00,59.4,70.0,6.67
462,1300,2014-02-03T08:25:00,0:05:00,60.14,56.0,5.83
463,1302,2014-02-03T08:30:00,0:05:00,61.45,66.0,5.0
464,1304,2014-02-03T08:35:00,0:05:00,61.36,72.0,7.83
465,1305,2014-02-03T08:40:00,0:05:00,57.64,107.0,9.07
466,1307,2014-02-03T08:45:00,0:05:00,58.04,81.0,8.67
467,1310,2014-02-03T08:50:00,0:05:00,59.07,82.0,6.53
468,1312,2014-02-03T08:55:00,0:05:00,60.02,52.0,6.75
469,1313,2014-02-03T09:55:00,0:05:00,51.77,103.0,16.2
470,1316,2014-02-03T10:00:00,0:05:00,56.88,97.0,8.87
471,1318,2014-02-03T10:05:00,0:05:00,53.24,82.0,10.33
472,1320,2014-02-03T10:10:00,0:05:00,55.41,104.0,10.87
473,1322,2014-02-03T10:15:00,0:05:00,54.78,81.0,11.17
474,1323,2014-02-03T10:20:00,0:05:00,56.67,115.0,11.27
475,1325,2014-02-03T10:25:00,0:05:00,57.47,75.0,8.75
476,1328,2014-02-03T10:30:00,0:05:00,58.57,114.0,9.87
477,1329,2014-02-03T10:35:00,0:05:00,57.96,72.0,9.33
478,1332,2014-02-03T10:40:00,0:05:00,59.08,104.0,8.87
479,1334,2014-02-03T10:45:00,0:05:00,57.76,42.0,10.5
480,1335,2014-02-03T10:50:00,0:05:00,58.76,84.0,7.2
481,1338,2014-02-03T10:55:00,0:05:00,61.01,75.0,7.83
482,1340,2014-02-03T11:00:00,0:05:00,58.49,94.0,8.33
483,1342,2014-02-03T11:05:00,0:05:00,59.88,58.0,6.0
484,1344,2014-02-03T11:10:00,0:05:00,60.41,114.0,10.2
485,1345,2014-02-03T11:15:00,0:05:00,59.83,52.0,5.58
486,1348,2014-02-03T11:20:00,0:05:00,59.26,84.0,7.53
487,1349,2014-02-03T11:25:00,0:05:00,59.42,83.0,9.58
488,1351,2014-02-03T11:30:00,0:05:00,59.3,101.0,8.93
489,1353,2014-02-03T11:35:00,0:05:00,56.64,78.0,9.42
490,1356,2014-02-03T11:40:00,0:05:00,58.27,113.0,10.13
491,1358,2014-02-03T11:45:00,0:05:00,57.51,92.0,9.58
492,1359,2014-02-03T11:50:00,0:05:00,58.03,76.0,6.67
493,1362,2014-02-03T11:55:00,0:05:00,58.86,73.0,8.0
494,1364,2014-02-03T12:00:00,0:05:00,60.16,89.0,7.6
495,1365,2014-02-03T12:05:00,0:05:00,60.01,80.0,8.5
496,1368,2014-02-03T12:10:00,0:05:00,59.41,113.0,10.47
497,1369,2014-02-03T12:15:00,0:05:00,57.73,82.0,8.75
498,1372,2014-02-03T12:20:00,0:05:00,58.33,115.0,10.67
499,1374,2014-02-03T12:25:00,0:05:00,57.54,81.0,9.08
500,1376,2014-02-03T12:30:00,0:05:00,57.58,119.0,10.67
501,1378,2014-02-03T12:35:00,0:05:00,56.59,76.0,8.92
502,1379,2014-02-03T12:40:00,0:05:00,55.42,98.0,9.73
503,1382,2014-02-03T12:45:00,0:05:00,56.4,87.0,9.83
504,1383,2014-02-03T12:50:00,0:05:00,57.91,93.0,8.4
505,1386,2014-02-03T12:55:00,0:05:00,57.2,96.0,10.42
506,1387,2014-02-03T13:00:00,0:05:00,58.57,83.0,6.87
507,1389,2014-02-03T13:05:00,0:05:00,59.58,79.0,9.5
508,1391,2014-02-03T13:10:00,0:05:00,58.58,107.0,9.4
509,1393,2014-02-03T13:15:00,0:05:00,56.93,92.0,11.25
510,1396,2014-02-03T13:20:00,0:05:00,58.25,83.0,7.53
511,1398,2014-02-03T13:25:00,0:05:00,58.15,82.0,9.08
512,1399,2014-02-03T13:30:00,0:05:00,57.39,69.0,9.67
513,1408,2014-02-03T13:50:00,0:05:00,58.74,99.0,9.92
514,1422,2014-02-03T14:25:00,0:05:00,58.75,100.5,10.17
515,1430,2014-02-03T14:45:00,0:05:00,54.35,102.0,11.58
516,1432,2014-02-03T14:50:00,0:05:00,58.23,124.0,11.0
517,1434,2014-02-03T14:55:00,0:05:00,57.68,82.0,8.75
518,1435,2014-02-03T15:00:00,0:05:00,57.12,95.0,8.07
519,1437,2014-02-03T15:05:00,0:05:00,59.81,73.0,7.58
520,1439,2014-02-03T15:10:00,0:05:00,57.46,142.0,12.93
521,1441,2014-02-03T15:15:00,0:05:00,60.76,79.0,8.33
522,1443,2014-02-03T15:20:00,0:05:00,59.75,115.0,10.0
523,1445,2014-02-03T15:25:00,0:05:00,56.88,100.0,10.83
524,1447,2014-02-03T15:30:00,0:05:00,58.68,135.0,12.13
525,1449,2014-02-03T15:35:00,0:05:00,56.88,115.0,13.33
526,1452,2014-02-03T15:40:00,0:05:00,60.85,111.0,9.27
527,1454,2014-02-03T15:45:00,0:05:00,58.72,116.0,12.42
528,1455,2014-02-03T15:50:00,0:05:00,56.18,104.0,16.56
529,1463,2014-02-03T16:10:00,0:05:00,60.5,99.5,8.93
530,1477,2014-02-03T16:45:00,0:05:00,59.14,95.0,10.75
531,1492,2014-02-03T17:20:00,0:05:00,57.78,111.5,11.73
532,1500,2014-02-03T17:40:00,0:05:00,54.23,128.0,11.53
533,1502,2014-02-03T17:45:00,0:05:00,54.84,76.0,9.42
534,1504,2014-02-03T17:50:00,0:05:00,54.98,109.0,10.07
535,1506,2014-02-03T17:55:00,0:05:00,55.1,72.0,8.42
536,1508,2014-02-03T18:00:00,0:05:00,54.01,97.0,9.73
537,1510,2014-02-03T18:05:00,0:05:00,53.95,65.0,8.08
538,1511,2014-02-03T18:10:00,0:05:00,50.11,63.0,10.56
539,1514,2014-02-03T18:15:00,0:05:00,53.12,74.0,9.42
540,1516,2014-02-03T18:20:00,0:05:00,52.22,69.0,7.8
541,1517,2014-02-03T18:25:00,0:05:00,54.85,41.0,5.42
542,1520,2014-02-03T18:30:00,0:05:00,52.08,73.0,6.8
543,1522,2014-02-03T18:35:00,0:05:00,53.5,40.0,4.25
544,1524,2014-02-03T18:40:00,0:05:00,56.84,74.0,6.93
545,1525,2014-02-03T18:45:00,0:05:00,57.15,48.0,4.75
546,1527,2014-02-03T18:50:00,0:05:00,56.53,59.0,5.4
547,1530,2014-02-03T18:55:00,0:05:00,56.11,56.0,6.42
548,1531,2014-02-03T19:00:00,0:05:00,55.98,51.0,4.67
549,1533,2014-02-03T19:05:00,0:05:00,58.94,36.0,3.5
550,1536,2014-02-03T19:10:00,0:05:00,57.69,64.0,5.47
551,1538,2014-02-03T19:15:00,0:05:00,56.44,59.0,6.33
552,1540,2014-02-03T19:20:00,0:05:00,56.58,33.0,2.53
553,1542,2014-02-03T19:25:00,0:05:00,57.8,30.0,2.75
554,1544,2014-02-03T19:30:00,0:05:00,59.59,44.0,3.53
555,1545,2014-02-03T19:35:00,0:05:00,61.1,20.0,1.83
556,1547,2014-02-03T19:40:00,0:05:00,57.32,41.0,3.13
557,1550,2014-02-03T19:45:00,0:05:00,57.26,39.0,4.0
558,1551,2014-02-03T19:50:00,0:05:00,57.76,38.0,3.2
559,1553,2014-02-03T19:55:00,0:05:00,57.58,38.0,3.83
560,1562,2014-02-03T20:15:00,0:05:00,58.695,24.0,2.0
561,1569,2014-02-03T20:35:00,0:05:00,59.81,27.0,2.42
562,1571,2014-02-03T20:40:00,0:05:00,58.85,34.0,3.2
563,1574,2014-02-03T20:45:00,0:05:00,62.44,25.0,1.83
564,1575,2014-02-03T20:50:00,0:05:00,60.38,26.0,1.53
565,1577,2014-02-03T20:55:00,0:05:00,60.43,37.0,3.5
566,1580,2014-02-03T21:00:00,0:05:00,58.5,22.0,1.4
567,1582,2014-02-03T21:05:00,0:05:00,60.7,30.0,2.42
568,1589,2014-02-03T21:25:00,0:05:00,60.075,16.0,1.25
569,1598,2014-02-03T21:45:00,0:05:00,59.45,31.0,2.75
570,1600,2014-02-03T21:50:00,0:05:00,64.12,17.0,0.47
571,1602,2014-02-03T21:55:00,0:05:00,59.83,18.0,2.0
572,1604,2014-02-03T22:00:00,0:05:00,59.24,25.0,4.0
573,1606,2014-02-03T22:05:00,0:05:00,62.05,20.0,1.33
574,1608,2014-02-03T22:10:00,0:05:00,61.17,35.0,2.27
575,1609,2014-02-03T22:15:00,0:05:00,61.24,21.0,1.92
576,1611,2014-02-03T22:20:00,0:05:00,60.7,20.0,1.53
577,1613,2014-02-03T22:25:00,0:05:00,61.5,14.0,1.42
578,1616,2014-02-03T22:30:00,0:05:00,62.06,32.0,1.8
579,1617,2014-02-03T22:35:00,0:05:00,60.0,19.0,2.08
580,1619,2014-02-03T22:40:00,0:05:00,62.92,24.0,1.6
581,1621,2014-02-03T22:45:00,0:05:00,63.71,17.0,1.5
582,1623,2014-02-03T22:50:00,0:05:00,63.5,14.0,0.6
583,1625,2014-02-03T22:55:00,0:05:00,63.62,26.0,2.0
584,1628,2014-02-03T23:00:00,0:05:00,60.15,13.0,0.67
585,1630,2014-02-03T23:05:00,0:05:00,62.95,20.0,1.75
586,1632,2014-02-03T23:10:00,0:05:00,60.96,23.0,1.4
587,1633,2014-02-03T23:15:00,0:05:00,61.11,19.0,1.5
588,1635,2014-02-03T23:20:00,0:05:00,67.5,12.0,0.8
589,1638,2014-02-03T23:25:00,0:05:00,62.45,20.0,1.5
590,1639,2014-02-03T23:30:00,0:05:00,59.67,12.0,0.67
591,1641,2014-02-03T23:35:00,0:05:00,58.33,6.0,0.42
592,1644,2014-02-03T23:40:00,0:05:00,64.0,12.0,0.67
593,1645,2014-02-03T23:45:00,0:05:00,61.0,4.0,0.25
594,1648,2014-02-03T23:50:00,0:05:00,64.0,7.0,0.07
595,1650,2014-02-03T23:55:00,0:05:00,57.64,14.0,1.83
596,1652,2014-02-04T00:00:00,0:05:00,66.0,5.0,0.2
598,1656,2014-02-04T00:10:00,0:05:00,61.18,11.0,0.46
599,1657,2014-02-04T00:15:00,0:05:00,61.0,6.0,0.33
600,1659,2014-02-04T00:20:00,0:05:00,56.33,3.0,0.07
602,1663,2014-02-04T00:30:00,0:05:00,59.6,5.0,0.27
603,1666,2014-02-04T00:35:00,0:05:00,61.5,4.0,0.33
604,1674,2014-02-04T00:55:00,0:05:00,60.56,9.0,0.165
606,1684,2014-02-04T01:20:00,0:05:00,57.0,4.0,0.27
607,1686,2014-02-04T01:25:00,0:05:00,60.0,2.0,0.17
608,1688,2014-02-04T01:30:00,0:05:00,56.0,2.0,0.13
609,1690,2014-02-04T01:35:00,0:05:00,56.0,1.0,0.42
614,1712,2014-02-04T02:30:00,0:05:00,58.0,1.0,0.07
615,1714,2014-02-04T02:35:00,0:05:00,60.0,2.0,0.17
616,1715,2014-02-04T02:40:00,0:05:00,57.33,3.0,0.07
617,1717,2014-02-04T02:45:00,0:05:00,58.0,4.0,0.83
618,1719,2014-02-04T02:50:00,0:05:00,19.0,3.0,0.27
619,1722,2014-02-04T02:55:00,0:05:00,53.17,6.0,0.5
620,1724,2014-02-04T03:00:00,0:05:00,62.75,4.0,0.2
621,1725,2014-02-04T03:05:00,0:05:00,60.0,3.0,0.08
622,1727,2014-02-04T03:10:00,0:05:00,59.0,4.0,0.27
623,1729,2014-02-04T03:15:00,0:05:00,57.0,2.0,0.17
624,1731,2014-02-04T03:20:00,0:05:00,63.33,6.0,0.13
626,1736,2014-02-04T03:30:00,0:05:00,61.33,3.0,0.2
627,1738,2014-02-04T03:35:00,0:05:00,58.0,2.0,0.17
628,1739,2014-02-04T03:40:00,0:05:00,61.0,3.0,0.2
629,1742,2014-02-04T03:45:00,0:05:00,62.0,2.0,0.17
631,1746,2014-02-04T03:55:00,0:05:00,52.0,2.0,0.17
632,1748,2014-02-04T04:00:00,0:05:00,61.5,4.0,0.13
633,1750,2014-02-04T04:05:00,0:05:00,64.0,1.0,0.08
634,1752,2014-02-04T04:10:00,0:05:00,60.6,5.0,0.27
635,1754,2014-02-04T04:15:00,0:05:00,60.6,5.0,0.17
636,1756,2014-02-04T04:20:00,0:05:00,59.75,4.0,0.2
637,1758,2014-02-04T04:25:00,0:05:00,59.0,2.0,0.17
639,1761,2014-02-04T04:35:00,0:05:00,59.0,4.0,0.83
640,1764,2014-02-04T04:40:00,0:05:00,62.0,7.0,0.27
641,1766,2014-02-04T04:45:00,0:05:00,58.0,4.0,0.17
642,1768,2014-02-04T04:50:00,0:05:00,65.14,7.0,0.33
643,1770,2014-02-04T04:55:00,0:05:00,62.44,9.0,0.42
644,1772,2014-02-04T05:00:00,0:05:00,64.1,10.0,0.53
645,1774,2014-02-04T05:05:00,0:05:00,60.88,8.0,0.58
646,1776,2014-02-04T05:10:00,0:05:00,55.8,15.0,0.67
647,1778,2014-02-04T05:15:00,0:05:00,60.33,6.0,0.33
648,1780,2014-02-04T05:20:00,0:05:00,61.0,3.0,0.2
649,1782,2014-02-04T05:25:00,0:05:00,63.0,15.0,1.08
650,1784,2014-02-04T05:30:00,0:05:00,64.0,18.0,1.13
651,1786,2014-02-04T05:35:00,0:05:00,62.73,11.0,0.75
652,1788,2014-02-04T05:40:00,0:05:00,62.04,24.0,1.73
653,1790,2014-02-04T05:45:00,0:05:00,64.33,18.0,1.42
654,1792,2014-02-04T05:50:00,0:05:00,60.08,13.0,1.56
655,1800,2014-02-04T06:10:00,0:05:00,58.09,11.0,2.7800000000000002
656,1807,2014-02-04T06:30:00,0:05:00,60.32,31.0,4.0
657,1809,2014-02-04T06:35:00,0:05:00,60.0,14.0,1.0
658,1811,2014-02-04T06:40:00,0:05:00,60.65,48.0,3.67
659,1813,2014-02-04T06:45:00,0:05:00,60.71,24.0,2.5
660,1815,2014-02-04T06:50:00,0:05:00,62.21,33.0,2.47
661,1818,2014-02-04T06:55:00,0:05:00,60.92,25.0,2.0
662,1820,2014-02-04T07:00:00,0:05:00,60.81,32.0,2.4
663,1821,2014-02-04T07:05:00,0:05:00,62.48,23.0,1.83
664,1824,2014-02-04T07:10:00,0:05:00,64.1,29.0,3.44
665,1826,2014-02-04T07:15:00,0:05:00,61.29,17.0,1.33
666,1827,2014-02-04T07:20:00,0:05:00,62.89,54.0,3.8
667,1829,2014-02-04T07:25:00,0:05:00,62.91,44.0,4.42
668,1832,2014-02-04T07:30:00,0:05:00,62.62,53.0,4.2
669,1833,2014-02-04T07:35:00,0:05:00,62.82,38.0,3.75
670,1841,2014-02-04T07:55:00,0:05:00,61.545,42.0,3.75
671,1850,2014-02-04T08:15:00,0:05:00,60.27,66.0,7.17
672,1852,2014-02-04T08:20:00,0:05:00,60.71,65.0,5.07
673,1854,2014-02-04T08:25:00,0:05:00,61.28,60.0,6.0
674,1855,2014-02-04T08:30:00,0:05:00,61.73,67.0,4.93
675,1857,2014-02-04T08:35:00,0:05:00,59.13,61.0,5.92
676,1860,2014-02-04T08:40:00,0:05:00,57.04,121.0,11.0
677,1861,2014-02-04T08:45:00,0:05:00,59.14,66.0,7.0
678,1863,2014-02-04T08:50:00,0:05:00,60.09,77.0,5.87
679,1866,2014-02-04T08:55:00,0:05:00,52.56,91.0,12.42
680,1868,2014-02-04T09:00:00,0:05:00,51.3,83.0,9.73
681,1869,2014-02-04T09:05:00,0:05:00,59.45,49.0,5.08
682,1872,2014-02-04T09:10:00,0:05:00,59.07,104.0,9.13
683,1873,2014-02-04T09:15:00,0:05:00,59.19,93.0,9.92
684,1875,2014-02-04T09:20:00,0:05:00,60.11,122.0,10.0
685,1884,2014-02-04T09:40:00,0:05:00,60.15,107.0,10.2
686,1891,2014-02-04T10:00:00,0:05:00,62.02,92.0,7.53
687,1894,2014-02-04T10:05:00,0:05:00,60.23,78.0,7.75
688,1896,2014-02-04T10:10:00,0:05:00,62.01,120.0,9.73
689,1897,2014-02-04T10:15:00,0:05:00,62.11,80.0,8.25
690,1899,2014-02-04T10:20:00,0:05:00,61.13,127.0,10.73
691,1901,2014-02-04T10:25:00,0:05:00,61.24,82.0,8.67
692,1904,2014-02-04T10:30:00,0:05:00,62.31,122.0,10.0
693,1906,2014-02-04T10:35:00,0:05:00,62.24,71.0,6.92
694,1908,2014-02-04T10:40:00,0:05:00,61.77,123.0,9.53
695,1910,2014-02-04T10:45:00,0:05:00,62.24,62.0,6.5
696,1912,2014-02-04T10:50:00,0:05:00,59.51,132.0,11.27
697,1914,2014-02-04T10:55:00,0:05:00,58.33,120.0,13.08
698,1916,2014-02-04T11:00:00,0:05:00,61.98,120.0,9.6
699,1917,2014-02-04T11:05:00,0:05:00,60.85,100.0,9.67
700,1925,2014-02-04T11:25:00,0:05:00,61.53,113.5,14.0
701,1934,2014-02-04T11:45:00,0:05:00,61.8,127.0,13.33
702,1936,2014-02-04T11:50:00,0:05:00,62.58,120.0,9.13
703,1938,2014-02-04T11:55:00,0:05:00,61.36,80.0,8.17
704,1939,2014-02-04T12:00:00,0:05:00,61.09,141.0,12.2
705,1942,2014-02-04T12:05:00,0:05:00,59.11,92.0,10.08
706,1944,2014-02-04T12:10:00,0:05:00,58.74,85.0,13.0
707,1946,2014-02-04T12:15:00,0:05:00,56.39,67.0,14.67
708,1953,2014-02-04T12:35:00,0:05:00,59.69,94.5,12.25
709,1968,2014-02-04T13:10:00,0:05:00,60.77,108.25,11.4
710,1975,2014-02-04T13:30:00,0:05:00,58.78,122.0,10.27
711,1977,2014-02-04T13:35:00,0:05:00,58.84,116.0,12.5
712,1979,2014-02-04T13:40:00,0:05:00,56.91,149.0,14.2
713,1981,2014-02-04T13:45:00,0:05:00,60.27,83.0,8.33
714,1983,2014-02-04T13:50:00,0:05:00,59.71,142.0,11.8
715,1985,2014-02-04T13:55:00,0:05:00,59.74,95.0,9.83
716,1987,2014-02-04T14:00:00,0:05:00,59.12,137.0,12.0
717,1989,2014-02-04T14:05:00,0:05:00,58.86,107.0,11.25
718,1992,2014-02-04T14:10:00,0:05:00,61.09,126.0,10.13
719,1994,2014-02-04T14:15:00,0:05:00,62.33,89.0,8.75
720,1996,2014-02-04T14:20:00,0:05:00,61.18,117.0,9.73
721,1998,2014-02-04T14:25:00,0:05:00,60.17,94.0,10.17
722,1999,2014-02-04T14:30:00,0:05:00,61.33,122.0,9.8
723,2001,2014-02-04T14:35:00,0:05:00,60.95,108.0,11.75
724,2009,2014-02-04T14:55:00,0:05:00,59.02,95.5,13.33
725,2017,2014-02-04T15:15:00,0:05:00,59.31,83.0,8.67
726,2020,2014-02-04T15:20:00,0:05:00,57.8,92.0,13.78
727,2022,2014-02-04T15:25:00,0:05:00,59.87,142.0,14.75
728,2024,2014-02-04T15:30:00,0:05:00,62.95,116.0,9.27
729,2026,2014-02-04T15:35:00,0:05:00,63.83,88.0,8.5
730,2028,2014-02-04T15:40:00,0:05:00,62.29,144.0,11.47
731,2030,2014-02-04T15:45:00,0:05:00,63.31,90.0,9.17
732,2038,2014-02-04T16:05:00,0:05:00,61.805,47.0,10.17
733,2046,2014-02-04T16:25:00,0:05:00,60.3,113.0,11.33
734,2048,2014-02-04T16:30:00,0:05:00,61.56,124.0,10.27
735,2049,2014-02-04T16:35:00,0:05:00,61.98,129.0,13.5
736,2051,2014-02-04T16:40:00,0:05:00,60.34,160.0,13.53
737,2054,2014-02-04T16:45:00,0:05:00,60.35,117.0,12.75
738,2055,2014-02-04T16:50:00,0:05:00,58.26,133.0,11.67
739,2058,2014-02-04T16:55:00,0:05:00,58.82,109.0,11.5
740,2066,2014-02-04T17:15:00,0:05:00,59.905,46.0,10.17
741,2073,2014-02-04T17:35:00,0:05:00,60.99,104.0,10.67
742,2076,2014-02-04T17:40:00,0:05:00,60.06,66.0,9.11
743,2077,2014-02-04T17:45:00,0:05:00,57.46,104.0,11.5
744,2080,2014-02-04T17:50:00,0:05:00,60.08,97.0,8.13
745,2082,2014-02-04T17:55:00,0:05:00,62.04,83.0,8.42
746,2083,2014-02-04T18:00:00,0:05:00,60.75,88.0,7.27
747,2086,2014-02-04T18:05:00,0:05:00,59.43,88.0,9.08
748,2088,2014-02-04T18:10:00,0:05:00,60.65,121.0,10.2
749,2090,2014-02-04T18:15:00,0:05:00,59.44,54.0,5.58
750,2091,2014-02-04T18:20:00,0:05:00,58.21,103.0,9.07
751,2093,2014-02-04T18:25:00,0:05:00,61.45,65.0,6.33
752,2096,2014-02-04T18:30:00,0:05:00,60.4,86.0,6.93
753,2097,2014-02-04T18:35:00,0:05:00,60.84,51.0,5.17
754,2099,2014-02-04T18:40:00,0:05:00,59.91,54.0,4.07
755,2102,2014-02-04T18:45:00,0:05:00,60.49,61.0,6.0
756,2103,2014-02-04T18:50:00,0:05:00,60.94,54.0,4.4
757,2106,2014-02-04T18:55:00,0:05:00,61.71,55.0,5.17
758,2108,2014-02-04T19:00:00,0:05:00,60.15,52.0,4.07
759,2109,2014-02-04T19:05:00,0:05:00,61.41,59.0,5.25
760,2111,2014-02-04T19:10:00,0:05:00,59.3,86.0,6.87
761,2113,2014-02-04T19:15:00,0:05:00,60.19,21.0,4.33
762,2115,2014-02-04T19:20:00,0:05:00,58.62,73.0,5.8
763,2118,2014-02-04T19:25:00,0:05:00,61.15,66.0,6.33
764,2120,2014-02-04T19:30:00,0:05:00,61.47,49.0,3.6
765,2121,2014-02-04T19:35:00,0:05:00,62.97,35.0,3.17
766,2124,2014-02-04T19:40:00,0:05:00,60.86,43.0,3.07
767,2126,2014-02-04T19:45:00,0:05:00,59.33,24.0,6.17
768,2127,2014-02-04T19:50:00,0:05:00,60.79,47.0,3.33
769,2130,2014-02-04T19:55:00,0:05:00,62.58,50.0,4.83
770,2132,2014-02-04T20:00:00,0:05:00,58.7,54.0,4.33
771,2134,2014-02-04T20:05:00,0:05:00,59.46,41.0,4.08
772,2136,2014-02-04T20:10:00,0:05:00,60.61,31.0,2.13
773,2138,2014-02-04T20:15:00,0:05:00,57.03,34.0,3.67
774,2140,2014-02-04T20:20:00,0:05:00,59.73,45.0,3.6
775,2141,2014-02-04T20:25:00,0:05:00,59.24,50.0,5.08
776,2150,2014-02-04T20:45:00,0:05:00,60.57,32.0,2.25
777,2163,2014-02-04T21:20:00,0:05:00,60.27,23.0,2.44
778,2178,2014-02-04T21:55:00,0:05:00,59.74,18.5,3.67
779,2186,2014-02-04T22:15:00,0:05:00,62.14,14.0,0.92
780,2187,2014-02-04T22:20:00,0:05:00,61.0,38.0,2.53
781,2190,2014-02-04T22:25:00,0:05:00,60.78,23.0,2.0
782,2191,2014-02-04T22:30:00,0:05:00,53.48,23.0,1.4
783,2194,2014-02-04T22:35:00,0:05:00,60.0,19.0,1.75
784,2196,2014-02-04T22:40:00,0:05:00,61.81,21.0,1.33
785,2197,2014-02-04T22:45:00,0:05:00,61.58,24.0,1.75
786,2200,2014-02-04T22:50:00,0:05:00,61.0,6.0,0.33
787,2201,2014-02-04T22:55:00,0:05:00,62.31,13.0,1.08
788,2204,2014-02-04T23:00:00,0:05:00,58.64,11.0,0.67
789,2206,2014-02-04T23:05:00,0:05:00,57.19,21.0,2.25
790,2208,2014-02-04T23:10:00,0:05:00,64.56,16.0,0.4
791,2210,2014-02-04T23:15:00,0:05:00,58.27,22.0,1.83
792,2212,2014-02-04T23:20:00,0:05:00,56.15,13.0,0.4
794,2215,2014-02-04T23:30:00,0:05:00,60.2,10.0,0.53
795,2217,2014-02-04T23:35:00,0:05:00,61.18,11.0,0.83
796,2220,2014-02-04T23:40:00,0:05:00,62.75,12.0,0.27
797,2221,2014-02-04T23:45:00,0:05:00,61.4,20.0,1.58
798,2223,2014-02-04T23:50:00,0:05:00,60.0,4.0,0.27
799,2226,2014-02-04T23:55:00,0:05:00,59.11,9.0,0.75
801,2230,2014-02-05T00:05:00,0:05:00,62.56,9.0,0.5
802,2231,2014-02-05T00:10:00,0:05:00,56.0,1.0,0.09
803,2233,2014-02-05T00:15:00,0:05:00,59.86,7.0,0.33
804,2236,2014-02-05T00:20:00,0:05:00,57.22,9.0,0.27
805,2238,2014-02-05T00:25:00,0:05:00,62.0,6.0,0.5
806,2239,2014-02-05T00:30:00,0:05:00,60.43,7.0,0.33
807,2242,2014-02-05T00:35:00,0:05:00,60.0,2.0,0.33
808,2244,2014-02-05T00:40:00,0:05:00,60.2,10.0,0.53
809,2246,2014-02-05T00:45:00,0:05:00,46.0,5.0,0.17
810,2247,2014-02-05T00:50:00,0:05:00,55.13,8.0,0.33
811,2249,2014-02-05T00:55:00,0:05:00,44.6,5.0,0.08
812,2251,2014-02-05T01:00:00,0:05:00,59.0,1.0,0.07
813,2253,2014-02-05T01:05:00,0:05:00,62.67,9.0,0.67
814,2256,2014-02-05T01:10:00,0:05:00,59.5,4.0,0.44
815,2257,2014-02-05T01:15:00,0:05:00,67.0,4.0,0.33
816,2259,2014-02-05T01:20:00,0:05:00,59.0,4.0,0.22
818,2263,2014-02-05T01:30:00,0:05:00,56.33,3.0,0.33
820,2268,2014-02-05T01:40:00,0:05:00,55.0,1.0,0.07
822,2272,2014-02-05T01:50:00,0:05:00,60.0,2.0,0.13
823,2274,2014-02-05T01:55:00,0:05:00,60.0,2.0,0.08
824,2275,2014-02-05T02:00:00,0:05:00,29.0,2.0,0.13
825,2277,2014-02-05T02:05:00,0:05:00,61.75,4.0,0.25
827,2282,2014-02-05T02:15:00,0:05:00,58.5,8.0,0.5
829,2286,2014-02-05T02:25:00,0:05:00,59.5,2.0,0.17
831,2289,2014-02-05T02:35:00,0:05:00,63.0,4.0,0.08
840,2308,2014-02-05T03:20:00,0:05:00,57.7,10.0,0.67
845,2318,2014-02-05T03:45:00,0:05:00,70.0,1.0,0.17
849,2332,2014-02-05T04:20:00,0:05:00,66.5,1.0,0.13
850,2339,2014-02-05T04:40:00,0:05:00,57.0,2.0,0.07
